Date,Close Price,log.return
2015-05-04,238.77,-0.005638053
2015-05-05,236.55,-0.009341143
2015-05-06,230.05,-0.027862925
2015-05-07,237.78,0.0330492
2015-05-08,243.39,0.023319219
2015-05-09,240.48,-0.012028169
2015-05-10,239.63,-0.003540859
2015-05-11,241.85,0.009221632
2015-05-12,240.99,-0.00356226
2015-05-13,235.8,-0.021771451
2015-05-14,236.74,0.003978504
2015-05-15,237.31,0.002404811
2015-05-16,235.73,-0.006680221
2015-05-17,236.1,0.001568362
2015-05-18,232.87,-0.013775086
2015-05-19,231.94,-0.00400164
2015-05-20,234.25,0.009910204
2015-05-21,235.3,0.004472375
2015-05-22,240.52,0.02194195
2015-05-23,239.03,-0.006214179
2015-05-24,241.19,0.008995938
2015-05-25,237.49,-0.015459487
2015-05-26,237.33,-0.00067394
2015-05-27,237.18,-0.000632231
2015-05-28,237.47,0.001221953
2015-05-29,237.1,-0.001559307
2015-05-30,233.29,-0.016199678
2015-05-31,230,-0.014203006
2015-06-01,223.31,-0.029518368
2015-06-02,225.75,0.010867252
2015-06-03,225.65,-0.000443066
2015-06-04,224.37,-0.005688651
2015-06-05,225.04,0.002981689
2015-06-06,225.68,0.002839903
2015-06-07,223.39,-0.010198944
2015-06-08,228.65,0.023273327
2015-06-09,229.33,0.002969564
2015-06-10,228.95,-0.001658375
2015-06-11,230.02,0.004662623
2015-06-12,230.2,0.000782235
2015-06-13,232.75,0.01101642
2015-06-14,233.85,0.004714968
2015-06-15,237.31,0.014687419
2015-06-16,250.9,0.05568715
2015-06-17,249.17,-0.006919059
2015-06-18,248.87,-0.001204723
2015-06-19,243.55,-0.021608412
2015-06-20,245.26,0.006996612
2015-06-21,244.01,-0.005109664
2015-06-22,246.77,0.011247521
2015-06-23,243.99,-0.011329488
2015-06-24,240.22,-0.015572071
2015-06-25,242.42,0.009116589
2015-06-26,242.64,0.000907104
2015-06-27,250.71,0.032718029
2015-06-28,248.07,-0.010585928
2015-06-29,256.49,0.033378713
2015-06-30,262.48,0.023085211
2015-07-01,257.66,-0.018534002
2015-07-02,254.35,-0.012929615
2015-07-03,255.6,0.004902451
2015-07-04,260.35,0.018413157
2015-07-05,271.02,0.040165739
2015-07-06,268.49,-0.00937895
2015-07-07,264.96,-0.013234798
2015-07-08,269.65,0.017545951
2015-07-09,268.11,-0.005727478
2015-07-10,283.88,0.05715427
2015-07-11,291.69,0.027139981
2015-07-12,309.98,0.060816185
2015-07-13,290.88,-0.063596968
2015-07-14,286.19,-0.016254885
2015-07-15,283.82,-0.008315692
2015-07-16,277.83,-0.021330819
2015-07-17,278.49,0.002372736
2015-07-18,274.49,-0.014467322
2015-07-19,272.49,-0.007312914
2015-07-20,278.41,0.021492931
2015-07-21,275.1,-0.011960179
2015-07-22,276.62,0.005510055
2015-07-23,275.63,-0.003585337
2015-07-24,287.97,0.043796921
2015-07-25,288.13,0.000555459
2015-07-26,291.64,0.012108398
2015-07-27,292.73,0.003730518
2015-07-28,293.79,0.003614544
2015-07-29,288.77,-0.017234703
2015-07-30,287.29,-0.005138365
2015-07-31,283.94,-0.01172921
2015-08-01,280.04,-0.013830498
2015-08-02,281.65,0.005732715
2015-08-03,280.48,-0.004162744
2015-08-04,284.5,0.014230832
2015-08-05,281.38,-0.011027185
2015-08-06,278.25,-0.011186079
2015-08-07,279.03,0.002799313
2015-08-08,260.2,-0.069868737
2015-08-09,264.44,0.016163816
2015-08-10,263.76,-0.002574784
2015-08-11,270.92,0.026783976
2015-08-12,265.64,-0.019681566
2015-08-13,263.34,-0.008696036
2015-08-14,264.87,0.005793167
2015-08-15,260.73,-0.01575375
2015-08-16,257.67,-0.011805693
2015-08-17,256.98,-0.002681436
2015-08-18,219,-0.159926531
2015-08-19,225.39,0.028760505
